username,text,date
CNNPolitics,"NEW: Sen. Thom Tillis says Republican colleague Sen. Richard Burr owes an ""explanation"" about stock sales https://cnn.it/34GgnIQ",2020-04-15
CNNPolitics,President Trump told testing is key to reopening during a business panel call https://cnn.it/2XCmegV,2020-04-15
CNNPolitics,California Gov. Gavin Newsom outlines a plan to reopen his state in conjunction with West Coast states https://cnn.it/3baFzty,2020-04-15
CNNPolitics,Did Gretchen Whitmer go too far in her coronavirus quarantine? | Analysis by CNN's Chris Cillizza https://cnn.it/3be5SPt,2020-04-15
CNNPolitics,FBI warns companies of employees faking coronavirus test results https://cnn.it/3bfqEyc,2020-04-15
CNNPolitics,Supreme Court sets oral arguments in Trump finance documents case for May 12,2020-04-15
CNNPolitics,"Paul Manafort asks to be released from prison, citing coronavirus threat https://cnn.it/3ady17Y",2020-04-15
CNNPolitics,"Illinois Gov. J.B. Pritzker says he's ""given up"" on coronavirus help from the Trump administration https://cnn.it/2yfYVyT",2020-04-15
CNNPolitics,"New York Gov. Andrew Cuomo says he will issue an executive order for all people to wear a mask or face covering in situations ""where you cannot or are not maintaining social distancing"" as the coronavirus pandemic continues https://cnn.it/3ba6VAc",2020-04-15
CNNPolitics,"WHO says it regrets President Trump's decision to halt funding, but remains focused on coronavirus response https://cnn.it/2xzS17w",2020-04-15
CNNPolitics,Your stimulus check — and 15 other things Donald Trump has slapped his name on | Analysis by CNN's Chris Cillizza https://cnn.it/2xz21Op,2020-04-15
CNNPolitics,"President Trump scrapped plans for a coronavirus radio show out of concern that it would ""compete"" with Rush Limbaugh's show, The New York Times reports https://cnn.it/3bcahCJ",2020-04-15
CNNPolitics,"Justin Amash discussing a ""potential campaign"" for president and will make a decision ""soon"" https://cnn.it/2VuJzi2",2020-04-15
CNNPolitics,"Stacey Abrams says she would be an ""excellent running mate"" to Joe Biden https://cnn.it/3eope6M",2020-04-15
CNNPolitics,FAA bars active pilots from taking chloroquine and hydroxychloroquine to prevent coronavirus https://cnn.it/2wGaSgS,2020-04-15
CNNPolitics,Justice Department employees told to wear face coverings in common areas due to the coronavirus https://cnn.it/2yfGHgX,2020-04-15
CNNPolitics,"President Trump retreats from ""absolute authority"" in whiplash move https://cnn.it/2V9PPwv",2020-04-15
CNNPolitics,"Kellyanne Conway's simply false spin on ""Covid-19"" | Analysis by CNN's Chris Cillizza https://cnn.it/3aajp9u",2020-04-15
CNNPolitics,Republican state lawmakers push for a faster economic reopening https://cnn.it/3aa0zj0,2020-04-15
CNNPolitics,How Philadelphia's mayor is fighting a pandemic that's hitting the city's black community hard https://cnn.it/3erl4uD,2020-04-15
CNNPolitics,"NEW: Justin Amash discussing a ""potential campaign"" for president and will make a decision ""soon""",2020-04-15
CNNPolitics,Trump administration's preparations for WHO funding cuts tees up battle with Congress https://cnn.it/2wKWHHw,2020-04-15
CNNPolitics,FBI warns companies of employees faking coronavirus test results https://cnn.it/3emApwA,2020-04-15
CNNPolitics,Strip clubs and lobbyists sue for stimulus dollars https://cnn.it/2VtHLFT,2020-04-15
CNNPolitics,Republican Rep. Trey Hollingsworth says letting more Americans die of the coronavirus is lesser of two evils compared to the economy tanking https://cnn.it/2V8UkHS,2020-04-15
CNNPolitics,South Dakota Gov. Kristi Noem faces criticism over her refusal to issue a stay-at-home order after a coronavirus outbreak at a pork plant https://cnn.it/2K9v2mF,2020-04-15
CNNPolitics,"Inside President Trump's ""mind-boggling"" coronavirus response https://cnn.it/2V8RcM8",2020-04-15
CNNPolitics,BREAKING: Sen. Elizabeth Warren will officially endorse Joe Biden for president today https://cnn.it/3er1Vcc,2020-04-15
CNNPolitics,Pork and beef producers ask USDA to buy meat and speed up stimulus money https://cnn.it/3ehk4t0,2020-04-15
CNNPolitics,Lawmakers scramble to deliver protective equipment a month into the coronavirus pandemic https://cnn.it/3adXSN8,2020-04-15
CNNPolitics,Barack Obama's challenge: Being the unifier he can believe in https://cnn.it/2VblYnK,2020-04-15
CNNPolitics,Federal judge blocks Arkansas order restricting abortion access during coronavirus https://cnn.it/2XyPQfj,2020-04-15
CNNPolitics,"In an unprecedented move, the Supreme Court will hear major cases on President Trump's financial documents, religious freedom and the Electoral College via telephone next month and will make oral arguments available for live audio broadcast https://cnn.it/34BAiIY",2020-04-15
CNNPolitics,Fact check: President Trump denies saying another thing he said and makes more false claims at coronavirus briefing https://cnn.it/34BABnc,2020-04-15
CNNPolitics,The economy can't reopen without schools | Analysis https://cnn.it/2K875Mo,2020-04-15
CNNPolitics,Trump retreats from absolute authority claim as he deflects blame for coronavirus crisis to WHO | Analysis https://cnn.it/2XDPQuy,2020-04-15
CNNPolitics,"President Trump announces he's halting US funding to the World Health Organization while a review is conducted into what he called ""mismanaging and covering up the spread of coronavirus"" https://cnn.it/3epA7Fp",2020-04-15
CNNPolitics,South Dakota Gov. Kristi Noem faces criticism over her refusal to issue a stay-at-home order after a coronavirus outbreak at a pork plant https://cnn.it/2xo8o7o,2020-04-15
CNNPolitics,Republican Rep. Trey Hollingsworth says letting more Americans die of the coronavirus is lesser of two evils compared to the economy tanking https://cnn.it/2z5yvk1,2020-04-15
CNNPolitics,Strip clubs and lobbyists sue for stimulus dollars https://cnn.it/3a7wJeN,2020-04-15
CNNPolitics,Washington Post: CDC and FEMA have drafted a national plan to reopen the US https://cnn.it/34A6gWe,2020-04-15
CNNPolitics,"Republican Rep. Liz Cheney refutes President Trump's false claim of total authority: ""The federal government does not have absolute power"" https://cnn.it/3a9o1g4",2020-04-15
CNNPolitics,"Inside President Trump's ""mind-boggling"" coronavirus response https://cnn.it/2ylm5DV",2020-04-15
CNNPolitics,California Gov. Gavin Newsom outlines a plan to reopen his state in conjunction with West Coast states https://cnn.it/2RHl2Fs,2020-04-15
CNNPolitics,Gov. Andrew Cuomo says he would refuse and challenge an order from President Trump to reopen New York's economy if it put residents' health at risk https://cnn.it/2wFJeRf,2020-04-15
CNNPolitics,The Bernie Sanders campaign may be over but the disagreements over Joe Biden remain https://cnn.it/2KbKnCZ,2020-04-15
CNNPolitics,Pandemic raises the stakes in US' partisan religious divide | Analysis https://cnn.it/2yhEphc,2020-04-15
CNNPolitics,Congress' negotiations on emergency relief funds stall as lawmakers hear from constituents https://cnn.it/3epPopo,2020-04-15
CNNPolitics,Pentagon awards $415 million contract for units to decontaminate N95 masks https://cnn.it/2xlNN3C,2020-04-15
CNNPolitics,Government rescue programs hit their first test in doling out tens of billions of dollars. Here's what you need to know https://cnn.it/2RyrEG3,2020-04-15
CNNPolitics,Fact check: President Trump denies saying another thing he said and makes more false claims at coronavirus briefing https://cnn.it/2XBnb9l,2020-04-15
CNNPolitics,President Trump's name will be added to stimulus checks https://cnn.it/2VrAkPy,2020-04-15
CNNPolitics,"Illinois Gov. J.B. Pritzker says he's ""given up"" on coronavirus help from the Trump administration https://cnn.it/2XDBaLF",2020-04-15
CNNPolitics,"President Trump retreats from ""absolute authority"" in whiplash move https://cnn.it/2RC4kr1",2020-04-15
CNNPolitics,FAA bars active pilots from taking chloroquine and hydroxychloroquine to prevent coronavirus https://cnn.it/2K7X69O,2020-04-15
CNNPolitics,"Fact check: Trump falsely claims the president has ""total"" authority over coronavirus restrictions https://cnn.it/2RD4yhg",2020-04-15
CNNPolitics,"Paul Manafort asks to be released from prison, citing coronavirus threat https://cnn.it/2xme6qp",2020-04-15
CNNPolitics,"What the Constitution says about President Trump's ""total authority"" | Analysis https://cnn.it/2K77cI4",2020-04-15
CNNPolitics,FBI warns companies of employees faking coronavirus test results https://cnn.it/2z30IYD,2020-04-15
CNNPolitics,"Connecticut governor says not to be distracted by the ""verbal hand grenades"" from President Trump https://cnn.it/3a8vSdR",2020-04-15
CNNPolitics,"Barack Obama endorses Joe Biden in a video message: ""I'm so proud to endorse Joe Biden for President of the United States"" https://cnn.it/2yTpzxN",2020-04-15
CNNPolitics,Washington Post: CDC and FEMA have drafted a national plan to reopen the US https://cnn.it/3afYt17,2020-04-15
CNNPolitics,Strip clubs and lobbyists sue for stimulus dollars https://cnn.it/2REhfbK,2020-04-15
CNNPolitics,California Gov. Gavin Newsom outlines a plan to reopen his state in conjunction with West Coast states https://cnn.it/2VrodlH,2020-04-14
CNNPolitics,"Inside President Trump's ""mind-boggling"" coronavirus response https://cnn.it/3afUstz",2020-04-14
CNNPolitics,Republican Rep. Trey Hollingsworth says letting more Americans die of the coronavirus is lesser of two evils compared to the economy tanking https://cnn.it/2RBg0Kq,2020-04-14
CNNPolitics,South Dakota Gov. Kristi Noem faces criticism over her refusal to issue a stay-at-home order after a coronavirus outbreak at a pork plant https://cnn.it/3cgrX00,2020-04-14
CNNPolitics,When will you get your stimulus payment? Here's how to check,2020-04-14
CNNPolitics,"BREAKING: President Trump announces he's halting US funding to the World Health Organization while a review is conducted into what he called ""mismanaging and covering up the spread of coronavirus"" https://cnn.it/2RBsm5a",2020-04-14
CNNPolitics,"In an unprecedented move, the Supreme Court will hear major cases on President Trump's financial documents, religious freedom and the Electoral College via telephone next month and will make oral arguments available for live audio broadcast https://cnn.it/3egVatH",2020-04-14
CNNPolitics,Treasury Department says 80 million people will get their stimulus payments this week https://cnn.it/3acurem,2020-04-14
CNNPolitics,Four US sailors assigned to a French aircraft carrier hit by the coronavirus outbreak are now in quarantine https://cnn.it/34zcUfp,2020-04-14
CNNPolitics,The Bernie Sanders campaign may be over but the disagreements over Joe Biden remain https://cnn.it/2yWiahb,2020-04-14
CNNPolitics,"JUST IN: US airlines agree to accept stimulus funds, Treasury Department says https://cnn.it/3b9Asdl",2020-04-14
CNNPolitics,It's time to talk more seriously about the food supply | Analysis https://cnn.it/3blPsoB,2020-04-14
CNNPolitics,Trump rages at criticism while governors craft their own plans to reopen the economy | Analysis https://cnn.it/3ewsBbQ,2020-04-14
CNNPolitics,"Fact check: Trump falsely claims the president has ""total"" authority over coronavirus restrictions https://cnn.it/2V6yF2V",2020-04-14
CNNPolitics,27 migrant children in US government custody test positive for the coronavirus https://cnn.it/2RCPqkd,2020-04-14
CNNPolitics,Justice Department backs Mississippi church suing to host drive-in services https://cnn.it/2RFze1H,2020-04-14
CNNPolitics,"Inside President Trump's ""mind-boggling"" coronavirus response https://cnn.it/2VriA76",2020-04-14
CNNPolitics,California Gov. Gavin Newsom outlines a plan to reopen his state in conjunction with West Coast states https://cnn.it/3ccBxRw,2020-04-14
CNNPolitics,Senate Minority Leader Chuck Schumer and Democratic Rep. Alexandria Ocasio-Cortez push for FEMA to provide funeral assistance to New York https://cnn.it/3caJve2,2020-04-14
CNNPolitics,Why the New York Times coronavirus story makes Trump so angry | Analysis by CNN's Chris Cillizza https://cnn.it/34Mvp05,2020-04-14
CNNPolitics,"Dr. Anthony Fauci again cautions against President Trump's call to quickly reopen US, says ""we're not there yet"" https://cnn.it/2RDcY8K",2020-04-14
CNNPolitics,FAA bars active pilots from taking chloroquine and hydroxychloroquine to prevent coronavirus https://cnn.it/2wJIsCQ,2020-04-14
CNNPolitics,"Connecticut governor says not to be distracted by the ""verbal hand grenades"" from President Trump https://cnn.it/2XB9s2r",2020-04-14
CNNPolitics,Gov. Andrew Cuomo says he would refuse and challenge an order from President Trump to reopen New York's economy if it put residents' health at risk https://cnn.it/2RCgtMi,2020-04-14
CNNPolitics,"Republican Rep. Liz Cheney refutes President Trump's false claim of total authority: ""The federal government does not have absolute power"" https://cnn.it/3cgOsSp",2020-04-14
CNNPolitics,Senate Minority Leader Chuck Schumer and Democratic Rep. Alexandria Ocasio-Cortez push for FEMA to provide funeral assistance to New York https://cnn.it/2V7yCDT,2020-04-14
CNNPolitics,Congress' negotiations on emergency relief funds stall as lawmakers hear from constituents https://cnn.it/3a2s7Xq,2020-04-14
CNNPolitics,How a liberal Democrat upset Donald Trump's pick for the Wisconsin state Supreme Court | Analysis by CNN's Chris Cillizza https://cnn.it/34yCCAH,2020-04-14
CNNPolitics,Trump rages at criticism while governors craft their own plans to reopen the economy | Analysis https://cnn.it/3cgiiGO,2020-04-14
CNNPolitics,Defining moments of a growing pandemic See how the pandemic became a global crisis in this visual timeline https://cnn.it/3ejN9nH,2020-04-14
CNNPolitics,Florida's governor keeps hitting new lows in the battle against the coronavirus | Analysis by CNN's Chris Cillizza https://cnn.it/2ygW5tm,2020-04-14
CNNPolitics,"Paul Manafort asks to be released from prison, citing coronavirus threat https://cnn.it/2VuljfL",2020-04-14
CNNPolitics,"Barack Obama kept a low public profile throughout much of the Democratic nomination fight, but he was active behind the scenes https://cnn.it/3cfC6dp",2020-04-14
CNNPolitics,"Gov. Cuomo on President Trump's claim that he has ""total"" authority over coronavirus restrictions: ""It's not only violative of the Constitution, it's violative to the very concept of democracy""",2020-04-14
CNNPolitics,"JUST IN: Barack Obama endorses Joe Biden in a video message: ""I'm so proud to endorse Joe Biden for President of the United States"" https://cnn.it/3cfC6dp",2020-04-14
CNNPolitics,"EPA to leave pollution standards unchanged, going against the recommendations of its own scientists https://cnn.it/2XMf8qv",2020-04-14
CNNPolitics,"A federal appeals court ruled late Monday in favor of supporters of abortion rights and allowed ""medication abortion"" to be used in Texas while an ongoing legal challenge continues https://cnn.it/3bdKqKA",2020-04-14
CNNPolitics,"Fact check: Trump falsely claims the president has ""total"" authority over coronavirus restrictions https://cnn.it/3elUMtN",2020-04-14
CNNPolitics,The 39 most absurd lines from Donald Trump's off-the-rails coronavirus briefing | Analysis by CNN's Chris Cillizza https://cnn.it/34ziqyo,2020-04-14
CNNPolitics,President Trump is expected to announce a new committee to guide reopening the country. There's already confusion https://cnn.it/3ch41JT,2020-04-14
CNNPolitics,Congress' negotiations on emergency relief funds stall as lawmakers hear from constituents https://cnn.it/2K0SvGu,2020-04-14
CNNPolitics,Democrat wins Wisconsin race that Republicans insisted on holding despite pandemic https://cnn.it/2VqAgQg,2020-04-14
CNNPolitics,Treasury Department says 80 million people will get their stimulus payments this week https://cnn.it/2XM0bon,2020-04-14
CNNPolitics,"BREAKING: Former President Barack Obama will endorse Joe Biden, a source familiar with the plans tells CNN https://cnn.it/2Xy5cR0",2020-04-14
CNNPolitics,Fact check: A list of false claims from President Trump's bitter coronavirus briefing https://cnn.it/3bakAHt,2020-04-14
CNNPolitics,Gov. Andrew Cuomo says he would refuse and challenge an order from President Trump to reopen New York's economy if it put residents' health at risk https://cnn.it/2XzhOYj,2020-04-14
CNNPolitics,"Connecticut governor says not to be distracted by the ""verbal hand grenades"" from President Trump https://cnn.it/3bdnPOg",2020-04-14
CNNPolitics,"What the Constitution says about President Trump's ""total authority"" | Analysis https://cnn.it/3baxQeX",2020-04-14
CNNPolitics,Defining moments of a growing pandemic See how the pandemic became a global crisis in this visual timeline https://cnn.it/2Vwsuo1,2020-04-14
CNNPolitics,"New York Gov. Andrew Cuomo says President Trump would create a constitutional challenge if he ordered states to reopen: ""If he ordered me to reopen in a way that would endanger the public health of the people of my state — I wouldn't do it"" https://cnn.it/2XA5CGP",2020-04-14
CNNPolitics,Law enforcement facing an onslaught of coronavirus scams that could last for years https://cnn.it/3bkvpH7,2020-04-14
CNNPolitics,"Fact check: Trump falsely claims the president has ""total"" authority over coronavirus restrictions https://cnn.it/2xknT09",2020-04-14
CNNPolitics,Pandemic raises the stakes in US' partisan religious divide | Analysis https://cnn.it/2V7iNNL,2020-04-14
CNNPolitics,It's time to talk more seriously about the food supply | Analysis https://cnn.it/2RyDU9h,2020-04-14
CNNPolitics,Trump rages at criticism while governors craft their own plans to reopen the economy | Analysis https://cnn.it/34AgVzZ,2020-04-14
CNNPolitics,Fact check: A list of false claims from President Trump's bitter coronavirus briefing https://cnn.it/34BMd9R,2020-04-14
CNNPolitics,Acting intelligence chief Richard Grenell shares Instagram post appearing to mock stay-at-home orders https://cnn.it/34GcIef,2020-04-14
CNNPolitics,Democrat wins Wisconsin race that Republicans insisted on holding despite pandemic https://cnn.it/3bk1eQl,2020-04-14
CNNPolitics,Treasury Department says 80 million people will get their stimulus payments this week https://cnn.it/2V8sHOU,2020-04-14
CNNPolitics,Governors on East and West coasts form pacts to decide when to reopen their economies https://cnn.it/2yirhsb,2020-04-14
CNNPolitics,Pentagon awards $415 million contract for units to decontaminate N95 masks https://cnn.it/3bjHITG,2020-04-14
CNNPolitics,President Trump lashes out at criticism of his coronavirus handling in grievance-fueled appearance from the White House that featured propaganda-like video https://cnn.it/2VvnDn3,2020-04-14
CNNPolitics,President Trump's favorite scapegoat emerges as his best ally in US economic rescue effort https://cnn.it/2XyezQP,2020-04-14
CNNPolitics,Dr. Anthony Fauci admits earlier Covid-19 mitigation efforts would have saved more American lives https://cnn.it/2V8UAXs,2020-04-14
CNNPolitics,Michelle Obama's voter registration group throws support behind mail-in voting push https://cnn.it/3ek17WD,2020-04-14
CNNPolitics,Clash over small business relief intensifies as Democrats demand more money for testing and equipment https://cnn.it/2yWgmEZ,2020-04-14
CNNPolitics,"The Department of Justice says to ""expect action"" next week on social distancing regulation and religious services https://cnn.it/3ekF0PW",2020-04-14
CNNPolitics,"White House task force is still weighing different ""benchmarks"" for reopening of states https://cnn.it/2K503rI",2020-04-14
CNNPolitics,New York Gov. Cuomo and New York City Mayor de Blasio can't put their feud aside — even for the coronavirus https://cnn.it/2RCNDM5,2020-04-14
CNNPolitics,Treasury Department says 80 million people will get their stimulus payments this week https://cnn.it/2XtwlVo,2020-04-14
CNNPolitics,Governors on East and West coasts form pacts to decide when to reopen their economies https://cnn.it/2XJYVSH,2020-04-14
CNNPolitics,7 governors still haven't issued stay-at-home orders. CNN's Chris Cillizza looks at why https://cnn.it/3emdK3k,2020-04-14
CNNPolitics,Fact check: A list of false claims from President Trump's bitter coronavirus briefing https://cnn.it/2Vp4XoR,2020-04-14
CNNPolitics,Rep. Alexandria Ocasio-Cortez is signaling a willingness to throw her support behind Joe Biden https://cnn.it/3a5M2op,2020-04-14
CNNPolitics,"Arkansas governor defends no stay-at-home statewide order as ""successful"" https://cnn.it/2Vp3BdL",2020-04-14
CNNPolitics,Virginia Gov. Ralph Northam makes Election Day a holiday and expands early voting https://cnn.it/3b26GXL,2020-04-14
CNNPolitics,"CNN's Jake Tapper to President Trump: ""What is the plan for a way out of this?"" https://cnn.it/3b64Y7D",2020-04-14
CNNPolitics,Why Trump's gut will make the most important decision of his presidency | Analysis by CNN's Chris Cillizza https://cnn.it/34ASwu5,2020-04-14
CNNPolitics,Sailor aboard USS Theodore Roosevelt dies of coronavirus https://cnn.it/3b2s2nQ,2020-04-14
CNNPolitics,Democrat wins Wisconsin race that Republicans insisted on holding despite pandemic https://cnn.it/2XyWNwY,2020-04-14
CNNPolitics,Airlines balk at paying back a portion of federal bailout money https://cnn.it/2RCuZUB,2020-04-14
CNNPolitics,President Trump says he will ask for a delay to the 2020 Census to make sure it is completed safely and accurately https://cnn.it/2XwYc72,2020-04-14
CNNPolitics,Why the Bernie Sanders endorsement of Joe Biden means less than you think | Analysis by CNN's Chris Cillizza https://cnn.it/3cdBWTQ,2020-04-14
CNNPolitics,Acting intelligence chief Richard Grenell shares Instagram post appearing to mock stay-at-home orders https://cnn.it/3eiQBPw,2020-04-14
CNNPolitics,Arkansas sued over restricting abortion access during the coronavirus pandemic https://cnn.it/3cdzgWi,2020-04-14
CNNPolitics,President Trump lashes out at criticism of his coronavirus handling in grievance-fueled appearance from the White House that featured propaganda-like video https://cnn.it/2RAbUT3,2020-04-13
CNNPolitics,Government rescue programs hit their first test in doling out tens of billions of dollars. Here's what you need to know https://cnn.it/2yXXwxm,2020-04-13
CNNPolitics,"The United States is turning to South Korea — a country with an aggressive testing regime that President Trump previously downplayed — to bring approximately 750,000 more coronavirus tests to the US https://cnn.it/2K4xISl",2020-04-13
CNNPolitics,"President Trump wanted states to take the lead on coronavirus — until he didn't, writes CNN's @GloriaBorger (updates previous tweet to correctly characterize the shift in Trump's position)",2020-04-13
CNNPolitics,Pentagon awards $415 million contract for units to decontaminate N95 masks https://cnn.it/2xtwEop,2020-04-13
CNNPolitics,House of Representatives not expected to return to DC before May 4 https://cnn.it/3egZg4V,2020-04-13
CNNPolitics,"Joe Biden won the Wisconsin Democratic primary, which was held last Tuesday, CNN projects #CNNelection https://cnn.it/34FHt36",2020-04-13
CNNPolitics,The Supreme Court's announcement that it would livestream oral arguments in 10 cases next month is a historic breakthrough in public access to America's highest court https://cnn.it/2K3oNRa,2020-04-13
CNNPolitics,Hand sanitizer makers ask President Trump for China tariff relief amid shortages https://cnn.it/3cgxm7u,2020-04-13
CNNPolitics,"A Washington, DC, inmate who died from the coronavirus had asked to be released weeks ago because of fears the virus would spread at the jail. The Justice Department had said he shouldn't be released https://cnn.it/2VtvH7J",2020-04-13
CNNPolitics,Why isn't Election Day a national holiday yet? | Analysis by CNN's Chris Cillizza https://cnn.it/2VwiwTE,2020-04-13
